ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date,our score
760,"Rice Husk Fired Boiler of 8 ton capacity for process steam generation, at Sara Textiles Limited, Baddi, Nalagarh, Himachal Pradesh",Sara Textiles Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Late to verify,India,"13,645",Asia,2012-01-13,,,50.75000000000001
761,Doruk HPP Run-of-River Hydro Project,Yeni Doruk Enerji Elektrik Uretim A.S.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"44,303",Middle East,2020-04-06,,,78.14999999999999
762,"Grid connected electricity generation from renewable sources: Uzuncayir 82.0 MW Hydroelectric Power Plant Project, Turkey",Limak Yatirim Enerji Uretim Isletme Hizmetleri,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"98,484",Middle East,2020-04-06,2019-12-02,2029-12-01,80.25
763,Dogancay HPPs run-of-river hydro project,Elen Enerji Uretimi Sanayi Ticaret A.S.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"94,454",Middle East,2020-04-06,,,79.64999999999999
764,Yunnan Maguan Laqi Hydropower Project,"Maguan Laqi Power Generation Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"174,517",Asia,2020-04-06,2008-08-17,2029-08-16,80.55
765,Jet Engine Washing and Emissions Reduction for Airlines,Multiple Proponents,Energy demand,,VM0013,Late to verify,United States,"506,000",North America,2012-01-30,,,52.85
766,Teesta- V Hydro Power project in Sikkim,NHPC Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"2,044,442",Asia,2020-04-06,,,83.75
767,Wuhe Kaidi Biomass Power Project,"Wuhe Kaidi Green Energy Development Co., Ltd",Energy industries (renewable/non-renewable sources),,ACM0002; ACM0006,Late to verify,China,"106,559",Asia,2012-02-06,,,74.14999999999999
768,Dalmia Chini Mills Jawaharpur Project,Dalmia Bharat Sugar and Industries Limited,Energy industries (renewable/non-renewable sources),,ACM0006,Late to verify,India,"34,581",Asia,2012-02-07,,,50.75000000000001
769,"Methane recovery and utilisation project at United Plantations Berhad, Jendarata Palm Oil Mill, Malaysia",United Plantations Berhad,Waste handling and disposal,,ACM0013,Late to verify,Malaysia,"20,271",Asia,2012-02-07,2021-09-01,2028-08-31,50.25
770,2.10MW Wind Project in Rajasthan,Arvind Construction Private Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"3,519",Asia,2012-02-08,,,69.25
771,Sarigüzel Dam and Hydroelectric Power Plants,Enerjisa Enerji Uretim  A.S.,Energy industries (renewable/non-renewable sources),,ACM0002,Verification approval requested,Turkey,"185,811",Middle East,2020-04-06,2013-09-20,2033-09-19,77.14999999999999
772,3.75 MW Wind Energy by Mrs. Revathi Raju at Gadag District of Karnataka State,Mrs. Revathi Raju,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"7,894",Asia,2020-04-06,2016-09-28,2026-09-27,72.85000000000001
773,8MW Waste Heat Recovery Based Power Project by Sree Rengaraaj Power India Private Limited,Multiple Proponents,Energy industries (renewable/non-renewable sources); Manufacturing industries,,ACM0012,Registered,India,"43,179",Asia,2011-12-18,,,54.75000000000001
774,Reforestation Across the Lower Mississippi Valley,Dynegy Inc.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0001,Late to verify,United States,"101,874",North America,2020-04-06,1999-04-05,2059-04-04,47.550000000000004
775,Northeast Farm Separation Project – Phase 1,"Mercer Vu Farms, Inc.",Waste handling and disposal,,AMS-III.Y,Late to verify,United States,"7,239",North America,2020-04-06,,,65.35
776,Weatherization of Low-Income Dwellings in Maine,Maine Housing,Energy demand,,VM0008,Late to verify,United States,"14,382",North America,2020-04-06,,,64.85
777,8.6 MW Captive Wind Energy Project in Tamil Nadu,Loyal Textiles Mills Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"11,976",Asia,2012-02-17,2019-04-08,2026-04-07,71.05000000000001
778,Pirinclik HPP run-of-river hydro project,Enbati Elektrik Uretim Sanayi ve Ticaret A.S,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"42,280",Middle East,2020-04-06,,,78.14999999999999
779,Tongcheng Kaidi Biomass Power Project,"Tongcheng Kaidi Green Energy Development Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0006,Late to verify,China,"106,573",Asia,2020-04-06,,,57.150000000000006
780,Dempsey Ridge Wind Project,"Dempsey Ridge Wind Farm, LLC",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,United States,"312,658",North America,2012-01-10,,,78.14999999999999
781,Installation of a biomass-fired boiler at Arbec Forest Products G.P. in Péribonka,Arbec Forest Products G.P.,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Late to verify,Canada,"9,887",North America,2012-01-23,,,50.45
782,Grid connected wind energy project in Tamil Nadu by Super Wind Project Private Ltd.,Super Wind Project Private Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"80,087",Asia,2020-04-06,,,79.25
783,Bangkok Kamphaeng Saen East: Landfill Gas to Electricity Project,"Bangkok Green Power Co., Ltd.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Withdrawn,Thailand,"273,086",Asia,,,,52.25000000000001
784,1.6 MW Bundled Rice Husk Based Cogeneration Plant by M/s Milk food Limited (MFL) in Patiala (Punjab) & Moradabad (U.P) Districts,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.C.; AMS-I.D.,Registered,India,"65,258",Asia,2020-04-06,,,79.25
785,Bangkok Kamphaeng Saen West: Landfill Gas to Electricity Project,"Zenith Green Energy Co., Ltd",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Withdrawn,Thailand,"246,602",Asia,,,,52.25000000000001
786,Hyundai Steel Waste Energy Cogeneration Project,Multiple Proponents,Energy industries (renewable/non-renewable sources); Manufacturing industries,,ACM0012,Registered,South Korea,"1,774,699",Asia,2020-04-06,2020-03-24,2030-03-23,64.75
